Mid,DepartmentName,AreaName,SiteName,Location,Alert,Action,SampleDate,CFU,Zone,Frequency,Action/Alert Count,Air_AirUnits.AirType,Year,Month,MonthName,DayOfYear,Season
793,Filling and Assembly,WC 1 - Mega Creams,R05,Staging,25.0,35.0,2025-05-02,3.0,Clean,Monthly,,(CFU/160L),2025,5,May,122,Spring
795,Filling and Assembly,WC 2 - West,R06,Staging,25.0,30.0,2025-05-02,22.0,Clean,Monthly,,(CFU/160L),2025,5,May,122,Spring
804,Filling and Assembly,WC 2 - West,R11,Filling Room,20.0,25.0,2025-05-02,1.0,Clean,Monthly,,(CFU/160L),2025,5,May,122,Spring
805,Filling and Assembly,WC 2 - West,R11,Staging,25.0,30.0,2025-05-02,1.0,Clean,Monthly,,(CFU/160L),2025,5,May,122,Spring
807,Filling and Assembly,WC 3 - Tubes (West),R61,Filler – East,30.0,40.0,2025-05-15,3.0,Clean,Monthly,,(CFU/160L),2025,5,May,135,Spring
811,Filling and Assembly,WC 5 - East,R26,Staging,30.0,40.0,2025-05-07,2.0,Clean,Monthly,,(CFU/160L),2025,5,May,127,Spring
815,Filling and Assembly,WC 5 - East,R28,Staging,30.0,40.0,2025-05-08,2.0,Clean,Monthly,,(CFU/160L),2025,5,May,128,Spring
817,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2025-05-08,2.0,Clean,Monthly,,(CFU/160L),2025,5,May,128,Spring
902,Filling and Assembly,WC 1 - Mega Creams,R16,Filling Room,25.0,35.0,2025-06-05,2.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
905,Filling and Assembly,WC 1 - Mega Creams,R01,Staging,25.0,35.0,2025-06-05,1.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
906,Filling and Assembly,WC 1 - Mega Creams,R02,Filling Room,25.0,35.0,2025-06-06,2.0,Clean,Monthly,,(CFU/160L),2025,6,June,157,Summer
909,Filling and Assembly,WC 1 - Mega Creams,R03,Staging,25.0,35.0,2025-06-05,7.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
911,Filling and Assembly,WC 1 - Mega Creams,R04,Staging,25.0,35.0,2025-06-05,2.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
918,Filling and Assembly,WC 2 - West,R08,Filling Room,20.0,25.0,2025-06-06,3.0,Clean,Monthly,,(CFU/160L),2025,6,June,157,Summer
920,Filling and Assembly,WC 2 - West,R09,Filling Room,20.0,25.0,2025-06-05,4.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
921,Filling and Assembly,WC 2 - West,R09,Staging,25.0,30.0,2025-06-05,4.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
947,Filling and Assembly,WC 4 - Fragrance,R34,Assembly,30.0,40.0,2025-06-09,4.0,Clean,Monthly,,(CFU/160L),2025,6,June,160,Summer
1024,Filling and Assembly,WC 1 - Mega Creams,R16,Staging,25.0,35.0,2025-07-17,1.0,Clean,Monthly,,(CFU/160L),2025,7,July,198,Summer
1026,Filling and Assembly,WC 1 - Mega Creams,R01,Filling Room,25.0,35.0,2025-07-17,4.0,Clean,Monthly,,(CFU/160L),2025,7,July,198,Summer
1041,Filling and Assembly,WC 2 - West,R06,Filling Room,20.0,25.0,2025-07-17,2.0,Clean,Monthly,,(CFU/160L),2025,7,July,198,Summer
1042,Filling and Assembly,WC 2 - West,R06,Staging,25.0,30.0,2025-07-17,3.0,Clean,Monthly,,(CFU/160L),2025,7,July,198,Summer
1050,Filling and Assembly,WC 2 - West,R09,Filling Room,20.0,25.0,2025-07-17,3.0,Clean,Monthly,,(CFU/160L),2025,7,July,198,Summer
1051,Filling and Assembly,WC 2 - West,R09,Staging,25.0,30.0,2025-07-17,3.0,Clean,Monthly,,(CFU/160L),2025,7,July,198,Summer
1059,Filling and Assembly,WC 3 - Tubes (West),R61,Filler – East,30.0,40.0,2025-07-24,1.0,Clean,Monthly,,(CFU/160L),2025,7,July,205,Summer
1062,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2025-07-24,2.0,Clean,Quarterly,,(CFU/160L),2025,7,July,205,Summer
1095,Filling and Assembly,WC 4 - Fragrance,R35,Assembly,30.0,40.0,2025-07-22,3.0,Clean,Monthly,,(CFU/160L),2025,7,July,203,Summer
1098,Filling and Assembly,WC 4 - Fragrance,R37,Filler Hopper,25.0,35.0,2025-07-22,5.0,Clean,Monthly,,(CFU/160L),2025,7,July,203,Summer
1293,Filling and Assembly,WC 1 - Mega Creams,R16,Filling Room,25.0,35.0,2025-08-06,2.0,Clean,Monthly,,(CFU/160L),2025,8,August,218,Summer
1294,Filling and Assembly,WC 1 - Mega Creams,R16,Staging,25.0,35.0,2025-08-06,6.0,Clean,Monthly,,(CFU/160L),2025,8,August,218,Summer
1295,Filling and Assembly,WC 1 - Mega Creams,R01,Filling Room,25.0,35.0,2025-08-06,2.0,Clean,Monthly,,(CFU/160L),2025,8,August,218,Summer
1296,Filling and Assembly,WC 1 - Mega Creams,R01,Staging,25.0,35.0,2025-08-06,2.0,Clean,Monthly,,(CFU/160L),2025,8,August,218,Summer
1300,Filling and Assembly,WC 1 - Mega Creams,R03,Staging,25.0,35.0,2025-08-21,4.0,Clean,Monthly,,(CFU/160L),2025,8,August,233,Summer
1302,Filling and Assembly,WC 1 - Mega Creams,R04,Staging,25.0,35.0,2025-08-05,3.0,Clean,Monthly,,(CFU/160L),2025,8,August,217,Summer
1306,Filling and Assembly,WC 2 - West,R06,Staging,25.0,30.0,2025-08-05,3.0,Clean,Monthly,,(CFU/160L),2025,8,August,217,Summer
1308,Filling and Assembly,WC 2 - West,R07,Staging,25.0,30.0,2025-08-05,1.0,Clean,Monthly,,(CFU/160L),2025,8,August,217,Summer
1313,Filling and Assembly,WC 2 - West,R10,Filling Room,20.0,25.0,2025-08-05,1.0,Clean,Monthly,,(CFU/160L),2025,8,August,217,Summer
1316,Filling and Assembly,WC 2 - West,R11,Staging,25.0,30.0,2025-08-05,2.0,Clean,Monthly,,(CFU/160L),2025,8,August,217,Summer
1326,Filling and Assembly,WC 5 - East,R28,Staging,30.0,40.0,2025-08-05,7.0,Clean,Monthly,,(CFU/160L),2025,8,August,217,Summer
1414,Filling and Assembly,WC 1 - Mega Creams,R16,Staging,25.0,35.0,2025-09-12,3.0,Clean,Monthly,,(CFU/160L),2025,9,September,255,Fall
1421,Filling and Assembly,WC 1 - Mega Creams,R04,Filling Room,25.0,35.0,2025-09-02,2.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1424,Filling and Assembly,WC 1 - Mega Creams,R05,Staging,25.0,35.0,2025-09-02,4.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1425,Filling and Assembly,WC 2 - West,R06,Filling Room,20.0,25.0,2025-09-02,2.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1426,Filling and Assembly,WC 2 - West,R06,Staging,25.0,30.0,2025-09-02,7.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1431,Filling and Assembly,WC 2 - West,R09,Filling Room,20.0,25.0,2025-09-02,2.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1434,Filling and Assembly,WC 2 - West,R10,Staging,25.0,30.0,2025-09-02,2.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1435,Filling and Assembly,WC 2 - West,R11,Filling Room,20.0,25.0,2025-09-02,5.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
1444,Filling and Assembly,WC 5 - East,R27,Staging,30.0,40.0,2025-09-11,7.0,Clean,Monthly,,(CFU/160L),2025,9,September,254,Fall
1446,Filling and Assembly,WC 5 - East,R28,Staging,30.0,40.0,2025-09-11,5.0,Clean,Monthly,,(CFU/160L),2025,9,September,254,Fall
1456,Filling and Assembly,WC 4 - Fragrance,R32,Assembly,30.0,40.0,2025-09-19,6.0,Clean,Monthly,,(CFU/160L),2025,9,September,262,Fall
1457,Filling and Assembly,WC 4 - Fragrance,R33,Assembly,30.0,40.0,2025-09-19,3.0,Clean,Monthly,,(CFU/160L),2025,9,September,262,Fall
1458,Filling and Assembly,WC 4 - Fragrance,R34,Assembly,30.0,40.0,2025-09-19,3.0,Clean,Monthly,,(CFU/160L),2025,9,September,262,Fall
1534,Filling and Assembly,WC 1 - Mega Creams,R16,Filling Room,25.0,35.0,2025-10-03,2.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1537,Filling and Assembly,WC 1 - Mega Creams,R01,Filling Room,25.0,35.0,2025-10-03,6.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1539,Filling and Assembly,WC 1 - Mega Creams,R02,Assembly,35.0,45.0,2025-10-03,5.0,Clean,Quarterly,,(CFU/160L),2025,10,October,276,Fall
1544,Filling and Assembly,WC 1 - Mega Creams,R03,Staging,25.0,35.0,2025-10-03,6.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1551,Filling and Assembly,WC 2 - West,R06,Assembly,35.0,45.0,2025-10-03,5.0,Clean,Quarterly,,(CFU/160L),2025,10,October,276,Fall
1552,Filling and Assembly,WC 2 - West,R06,Filling Room,20.0,25.0,2025-10-03,5.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1558,Filling and Assembly,WC 2 - West,R08,Filling Room,20.0,25.0,2025-10-02,3.0,Clean,Monthly,,(CFU/160L),2025,10,October,275,Fall
1559,Filling and Assembly,WC 2 - West,R08,Staging,25.0,30.0,2025-10-02,3.0,Clean,Monthly,,(CFU/160L),2025,10,October,275,Fall
1562,Filling and Assembly,WC 2 - West,R09,Staging,25.0,30.0,2025-10-02,3.0,Clean,Monthly,,(CFU/160L),2025,10,October,275,Fall
1563,Filling and Assembly,WC 2 - West,R10,Assembly,35.0,45.0,2025-10-03,2.0,Clean,Quarterly,,(CFU/160L),2025,10,October,276,Fall
1568,Filling and Assembly,WC 2 - West,R11,Staging,25.0,30.0,2025-10-03,3.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1577,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2025-10-03,3.0,Clean,Quarterly,,(CFU/160L),2025,10,October,276,Fall
1581,Filling and Assembly,WC 5 - East,R28,Filling Room,30.0,40.0,2025-10-03,6.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1584,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2025-10-03,2.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1592,Filling and Assembly,WC 3 - Tubes (East),R51,Filler,35.0,45.0,2025-10-03,3.0,Clean,Monthly,,(CFU/160L),2025,10,October,276,Fall
1599,Filling and Assembly,WC 4 - Fragrance,R34,Filler Hopper,25.0,35.0,2025-10-07,3.0,Clean,Monthly,,(CFU/160L),2025,10,October,280,Fall
1602,Filling and Assembly,WC 4 - Fragrance,R31,Assembly,30.0,40.0,2025-10-07,5.0,Clean,Monthly,,(CFU/160L),2025,10,October,280,Fall
1603,Filling and Assembly,WC 4 - Fragrance,R32,Assembly,30.0,40.0,2025-10-07,6.0,Clean,Monthly,,(CFU/160L),2025,10,October,280,Fall
1610,Filling and Assembly,Wash Room,Production Wash Room,Center Room,25.0,35.0,2025-10-03,1.0,Quasi,Monthly,,(CFU/160L),2025,10,October,276,Fall
1829,Filling and Assembly,WC 5 - East,R26,Filling Room,30.0,40.0,2025-11-06,4.0,Clean,Monthly,,(CFU/160L),2025,11,November,310,Fall
1832,Filling and Assembly,WC 5 - East,R27,Staging,30.0,40.0,2025-11-06,17.0,Clean,Monthly,,(CFU/160L),2025,11,November,310,Fall
1840,Filling and Assembly,WC 4 - Fragrance,R34,Filler Hopper,25.0,35.0,2025-11-24,2.0,Clean,Monthly,,(CFU/160L),2025,11,November,328,Fall
1848,Filling and Assembly,WC 4 - Fragrance,R36,Assembly,30.0,40.0,2025-11-24,3.0,Clean,Monthly,,(CFU/160L),2025,11,November,328,Fall
1850,Filling and Assembly,WC 4 - Fragrance,R37,Filler Hopper,25.0,35.0,2025-11-24,3.0,Clean,Monthly,,(CFU/160L),2025,11,November,328,Fall
1931,Filling and Assembly,WC 1 - Mega Creams,R05,Filling Room,25.0,35.0,2025-12-03,8.0,Clean,Monthly,,(CFU/160L),2025,12,December,337,Winter
1944,Filling and Assembly,WC 2 - West,R11,Staging,25.0,30.0,2025-12-03,1.0,Clean,Monthly,,(CFU/160L),2025,12,December,337,Winter
1947,Filling and Assembly,WC 5 - East,R25,Filling Room,30.0,40.0,2025-12-01,1.0,Clean,Monthly,,(CFU/160L),2025,12,December,335,Winter
1949,Filling and Assembly,WC 5 - East,R26,Filling Room,30.0,40.0,2025-12-01,1.0,Clean,Monthly,,(CFU/160L),2025,12,December,335,Winter
1960,Filling and Assembly,WC 4 - Fragrance,R34,Filler Hopper,25.0,35.0,2025-12-16,3.0,Clean,Monthly,,(CFU/160L),2025,12,December,350,Winter
1967,Filling and Assembly,WC 4 - Fragrance,R35,Assembly,30.0,40.0,2025-12-16,10.0,Clean,Monthly,,(CFU/160L),2025,12,December,350,Winter
1969,Filling and Assembly,WC 4 - Fragrance,R37,Assembly,30.0,40.0,2025-12-16,14.0,Clean,Monthly,,(CFU/160L),2025,12,December,350,Winter
1970,Filling and Assembly,WC 4 - Fragrance,R37,Filler Hopper,25.0,35.0,2025-12-16,1.0,Clean,Monthly,,(CFU/160L),2025,12,December,350,Winter
4170,Filling and Assembly,WC 3 - Tubes (East),R60,Filler,35.0,45.0,2025-02-03,3.0,Clean,Monthly,,(CFU/160L),2025,2,February,34,Winter
4177,Filling and Assembly,WC 3 - Tubes (East),R51,Filler,35.0,45.0,2025-03-17,7.0,Clean,Monthly,,(CFU/160L),2025,3,March,76,Spring
4185,Filling and Assembly,WC 3 - Tubes (West),R67,Filler,40.0,50.0,2025-05-02,2.0,Clean,Monthly,,(CFU/160L),2025,5,May,122,Spring
4187,Filling and Assembly,WC 3 - Tubes (East),R51,Filler,35.0,45.0,2025-05-15,4.0,Clean,Monthly,,(CFU/160L),2025,5,May,135,Spring
4190,Filling and Assembly,WC 3 - Tubes (East),R60,Filler,35.0,45.0,2025-05-15,5.0,Clean,Monthly,,(CFU/160L),2025,5,May,135,Spring
4195,Filling and Assembly,WC 3 - Tubes (West),R67,Filler,40.0,50.0,2025-06-05,1.0,Clean,Monthly,,(CFU/160L),2025,6,June,156,Summer
4203,Filling and Assembly,WC 3 - Tubes (West),R63,Filler,40.0,50.0,2025-08-21,6.0,Clean,Monthly,,(CFU/160L),2025,8,August,233,Summer
4211,Filling and Assembly,WC 3 - Tubes (West),R54,Filler,40.0,50.0,2025-09-02,3.0,Clean,Monthly,,(CFU/160L),2025,9,September,245,Fall
4221,Filling and Assembly,WC 3 - Tubes (West),R54,Filler,40.0,50.0,2025-11-24,1.0,Clean,Monthly,,(CFU/160L),2025,11,November,328,Fall
4225,Filling and Assembly,WC 3 - Tubes (West),R67,Filler,40.0,50.0,2025-11-11,2.0,Clean,Monthly,,(CFU/160L),2025,11,November,315,Fall
4226,Filling and Assembly,WC 3 - Tubes (West),R68,Filler,40.0,50.0,2025-11-24,3.0,Clean,Monthly,,(CFU/160L),2025,11,November,328,Fall
4229,Filling and Assembly,WC 3 - Tubes (East),R55,Filler,35.0,45.0,2025-11-06,2.0,Clean,Monthly,,(CFU/160L),2025,11,November,310,Fall
4230,Filling and Assembly,WC 3 - Tubes (East),R60,Filler,35.0,45.0,2025-11-06,3.0,Clean,Monthly,,(CFU/160L),2025,11,November,310,Fall
4231,Filling and Assembly,WC 3 - Tubes (West),R54,Filler,40.0,50.0,2025-12-16,2.0,Clean,Monthly,,(CFU/160L),2025,12,December,350,Winter
9721,Filling and Assembly,WC 1 - Mega Creams,R16,Assembly,35.0,45.0,2026-01-05,9.0,Clean,Quarterly,,(CFU/160L),2026,1,January,5,Winter
9728,Filling and Assembly,WC 1 - Mega Creams,R02,Filling Room,25.0,35.0,2026-01-05,2.0,Clean,Monthly,,(CFU/160L),2026,1,January,5,Winter
9730,Filling and Assembly,WC 1 - Mega Creams,R03,Assembly,35.0,45.0,2026-01-05,6.0,Clean,Quarterly,,(CFU/160L),2026,1,January,5,Winter
9742,Filling and Assembly,WC 2 - West,R08,Assembly,35.0,45.0,2026-01-05,4.0,Clean,Quarterly,,(CFU/160L),2026,1,January,5,Winter
9743,Filling and Assembly,WC 2 - West,R08,Filling Room,20.0,25.0,2026-01-05,2.0,Clean,Monthly,,(CFU/160L),2026,1,January,5,Winter
9746,Filling and Assembly,WC 2 - West,R09,Filling Room,20.0,25.0,2026-01-05,3.0,Clean,Monthly,,(CFU/160L),2026,1,January,5,Winter
9747,Filling and Assembly,WC 2 - West,R09,Staging,25.0,30.0,2026-01-05,1.0,Clean,Monthly,,(CFU/160L),2026,1,January,5,Winter
9757,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2026-01-08,3.0,Clean,Quarterly,,(CFU/160L),2026,1,January,8,Winter
9758,Filling and Assembly,WC 5 - East,R26,Assembly,35.0,45.0,2026-01-08,2.0,Clean,Quarterly,,(CFU/160L),2026,1,January,8,Winter
9760,Filling and Assembly,WC 5 - East,R26,Staging,30.0,40.0,2026-01-08,5.0,Clean,Monthly,,(CFU/160L),2026,1,January,8,Winter
9763,Filling and Assembly,WC 5 - East,R27,Staging,30.0,40.0,2026-01-08,12.0,Clean,Monthly,,(CFU/160L),2026,1,January,8,Winter
9764,Filling and Assembly,WC 5 - East,R28,Assembly,35.0,45.0,2026-01-05,7.0,Clean,Quarterly,,(CFU/160L),2026,1,January,5,Winter
9767,Filling and Assembly,WC 5 - East,R30,Assembly,35.0,45.0,2026-01-05,10.0,Clean,Quarterly,,(CFU/160L),2026,1,January,5,Winter
9769,Filling and Assembly,WC 5 - East,R30,Staging,30.0,40.0,2026-01-05,2.0,Clean,Monthly,,(CFU/160L),2026,1,January,5,Winter
9783,Filling and Assembly,WC 4 - Fragrance,R34,Filler Hopper,25.0,35.0,2026-01-20,6.0,Clean,Monthly,,(CFU/160L),2026,1,January,20,Winter
9787,Filling and Assembly,WC 4 - Fragrance,R32,Assembly,30.0,40.0,2026-01-20,9.0,Clean,Monthly,,(CFU/160L),2026,1,January,20,Winter
9791,Filling and Assembly,WC 4 - Fragrance,R36,Assembly,30.0,40.0,2026-01-20,3.0,Clean,Monthly,,(CFU/160L),2026,1,January,20,Winter
9793,Filling and Assembly,WC 4 - Fragrance,R37,Filler Hopper,25.0,35.0,2026-01-20,2.0,Clean,Monthly,,(CFU/160L),2026,1,January,20,Winter
10034,Filling and Assembly,WC 5 - East,R28,Filling Room,30.0,40.0,2026-02-18,1.0,Clean,Monthly,,(CFU/160L),2026,2,February,49,Winter
10041,Filling and Assembly,WC 3 - Tubes (West),R64,Filler,40.0,50.0,2026-02-10,5.0,Clean,Monthly,,(CFU/160L),2026,2,February,41,Winter
10043,Filling and Assembly,WC 3 - Tubes (West),R68,Filler,40.0,50.0,2026-02-10,6.0,Clean,Monthly,,(CFU/160L),2026,2,February,41,Winter
10044,Filling and Assembly,WC 3 - Tubes (East),R51,Filler,35.0,45.0,2026-02-10,2.0,Clean,Monthly,,(CFU/160L),2026,2,February,41,Winter
10046,Filling and Assembly,WC 3 - Tubes (East),R55,Filler,35.0,45.0,2026-02-10,3.0,Clean,Monthly,,(CFU/160L),2026,2,February,41,Winter
10134,Filling and Assembly,WC 2 - West,R09,Filling Room,20.0,25.0,2026-03-03,2.0,Clean,Monthly,,(CFU/160L),2026,3,March,62,Spring
10155,Filling and Assembly,WC 3 - Tubes (West),R67,Filler,40.0,50.0,2026-03-03,5.0,Clean,Monthly,,(CFU/160L),2026,3,March,62,Spring
10158,Filling and Assembly,WC 3 - Tubes (West),R65,Filler,40.0,50.0,2026-03-23,4.0,Clean,Monthly,,(CFU/160L),2026,3,March,82,Spring
10167,Filling and Assembly,WC 4 - Fragrance,R31,Assembly,30.0,40.0,2026-03-23,2.0,Clean,Monthly,,(CFU/160L),2026,3,March,82,Spring
83,Compounding,Creams Lab #1,By K02,Near Kettle,20.0,30.0,2025-01-17,3.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,17,Winter
96,Compounding,Creams Lab #1,By K27,Near Kettle,20.0,30.0,2025-03-12,1.0,Quasi,Quarterly,,(CFU/160L),2025,3,March,71,Spring
106,Compounding,Creams Lab #2,By K40,Near Kettle,15.0,25.0,2025-01-19,3.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,19,Winter
109,Compounding,Creams Lab #2,By K43,Near Kettle,15.0,25.0,2025-02-24,2.0,Quasi,Quarterly,,(CFU/160L),2025,2,February,55,Winter
118,Compounding,Creams Lab #4,By K52,Near Kettle,20.0,25.0,2025-01-23,2.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,23,Winter
132,Compounding,Makeup #2,By K1B,Near Kettle,25.0,35.0,2025-01-23,5.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,23,Winter
143,Compounding,Eye Products Lab,By Tank 80,Near Kettle,25.0,30.0,2025-01-09,3.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,9,Winter
161,Mezzanine,West Mezzanine,Between D02 & D03,By Drop,35.0,45.0,2025-01-09,3.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,9,Winter
164,Mezzanine,West Mezzanine B,Between D08 & D09,By Drop,25.0,30.0,2025-01-09,3.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,9,Winter
166,Mezzanine,East Mezzanine,Between D25 & D26,By Drop,25.0,30.0,2025-01-23,1.0,Quasi,Quarterly,,(CFU/160L),2025,1,January,23,Winter
167,Mezzanine,East Mezzanine,Between D27 & D28,By Drop,25.0,30.0,2025-02-24,1.0,Quasi,Quarterly,,(CFU/160L),2025,2,February,55,Winter
193,Biofermentation,(BF) Room #2,By K63,Center,20.0,25.0,2025-01-08,4.0,Quasi,Monthly,,(CFU/160L),2025,1,January,8,Winter
326,Pre-weigh,Room #1 (Liquid),Room #1,Room Air,35.0,45.0,2025-02-05,2.0,Quasi,Monthly,,(CFU/160L),2025,2,February,36,Winter
327,Pre-weigh,Room #2 (Powder),Room #2,Room Air,35.0,45.0,2025-02-05,1.0,Quasi,Monthly,,(CFU/160L),2025,2,February,36,Winter
328,Pre-weigh,RM #1/2 Pre-weigh Hallway,Pre-weigh Hallway,Room Air,40.0,50.0,2025-02-05,2.0,Quasi,Monthly,,(CFU/160L),2025,2,February,36,Winter
346,Biofermentation,(BF) Room #3,By K64/65,Center,25.0,35.0,2025-02-10,2.0,Quasi,Monthly,,(CFU/160L),2025,2,February,41,Winter
447,Pre-weigh,Room #2 (Powder),Room #2,Room Air,35.0,45.0,2025-03-10,2.0,Quasi,Monthly,,(CFU/160L),2025,3,March,69,Spring
449,QA Operations,Melville Misc. Warehouse,Melville RM Sampling Area,Center of Room,20.0,25.0,2025-03-10,2.0,Quasi,Monthly,,(CFU/160L),2025,3,March,69,Spring
465,Biofermentation,(BF) Room #2,By K63,Center,20.0,25.0,2025-03-10,5.0,Quasi,Monthly,,(CFU/160L),2025,3,March,69,Spring
599,Compounding,Creams Lab #1,By K13,Near Kettle,20.0,30.0,2025-05-28,1.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,148,Spring
602,Compounding,Creams Lab #1,By K16,Near Kettle,20.0,30.0,2025-05-28,1.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,148,Spring
603,Compounding,Creams Lab #1,By K17,Near Kettle,20.0,30.0,2025-05-28,1.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,148,Spring
607,Compounding,Creams Lab #1,By K27,Near Kettle,20.0,30.0,2025-06-13,4.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,164,Summer
613,Compounding,Creams Lab #1B,By TS Aux01,Near Kettle,15.0,25.0,2025-04-29,4.0,Quasi,Quarterly,,(CFU/160L),2025,4,April,119,Spring
615,Compounding,Creams Lab #1B,By K MU-04,Near Kettle,15.0,25.0,2025-06-13,2.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,164,Summer
620,Compounding,Creams Lab #2,By K43,Near Kettle,15.0,25.0,2025-06-10,2.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,161,Summer
621,Compounding,Creams Lab #3,By K44,Near Kettle,20.0,30.0,2025-04-30,3.0,Quasi,Quarterly,,(CFU/160L),2025,4,April,120,Spring
623,Compounding,Creams Lab #3,By K46,Near Kettle,20.0,30.0,2025-05-13,2.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,133,Spring
624,Compounding,Creams Lab #3,By K47,Near Kettle,20.0,30.0,2025-05-13,1.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,133,Spring
626,Compounding,Creams Lab #3,By K49,Near Kettle,20.0,30.0,2025-06-10,2.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,161,Summer
630,Compounding,Creams Lab #4,By K53,Near Kettle,20.0,25.0,2025-05-27,3.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,147,Spring
638,Compounding,Creams Lab #5,By K71,Near Kettle,20.0,25.0,2025-04-29,6.0,Quasi,Quarterly,,(CFU/160L),2025,4,April,119,Spring
640,Compounding,Creams Lab #5,By K73,Near Kettle,20.0,25.0,2025-05-06,1.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,126,Spring
641,Compounding,Creams Lab #5,By Aux06/07,Near Kettle,20.0,25.0,2025-06-10,2.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,161,Summer
642,Compounding,Makeup #2,By K1A,Near Kettle,25.0,35.0,2025-04-30,1.0,Quasi,Quarterly,,(CFU/160L),2025,4,April,120,Spring
648,Compounding,Makeup #2,By K4A,Near Kettle,25.0,35.0,2025-05-13,1.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,133,Spring
650,Compounding,Makeup #2,By K5A,Near Kettle,25.0,35.0,2025-06-10,2.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,161,Summer
670,Compounding,Tote Wash Room,Tote Wash Room,Center Room,25.0,35.0,2025-04-02,3.0,Quasi,Monthly,,(CFU/160L),2025,4,April,92,Spring
671,Mezzanine,West Mezzanine,Between Air Compressor & D01,By Drop,35.0,45.0,2025-04-29,2.0,Quasi,Quarterly,,(CFU/160L),2025,4,April,119,Spring
673,Mezzanine,West Mezzanine,Between D04 & D05,By Drop,35.0,45.0,2025-05-13,2.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,133,Spring
678,Mezzanine,East Mezzanine,Between D27 & D28,By Drop,25.0,30.0,2025-05-28,3.0,Quasi,Quarterly,,(CFU/160L),2025,5,May,148,Spring
679,Mezzanine,East Mezzanine,Between Reserve Clean Air & D30,By Drop,25.0,30.0,2025-06-13,1.0,Quasi,Quarterly,,(CFU/160L),2025,6,June,164,Summer
680,Pre-weigh,Room #1 (Liquid),Room #1,Room Air,35.0,45.0,2025-04-02,5.0,Quasi,Monthly,,(CFU/160L),2025,4,April,92,Spring
684,QA Operations,Melville Misc. Warehouse,Melville RM Sampling Area,Center of Room,20.0,25.0,2025-04-02,5.0,Quasi,Monthly,,(CFU/160L),2025,4,April,92,Spring
701,Biofermentation,(BF) Room #2,By K63,Center,20.0,25.0,2025-04-14,18.0,Quasi,Monthly,,(CFU/160L),2025,4,April,104,Spring
702,Biofermentation,(BF) Room #3,By K64/65,Center,25.0,35.0,2025-04-14,8.0,Quasi,Monthly,,(CFU/160L),2025,4,April,104,Spring
845,QA Operations,ASR Sampling,Inside East end,Room Air,25.0,30.0,2025-05-15,9.0,General,Monthly,,(CFU/160L),2025,5,May,135,Spring
956,Pre-weigh,RM #1/2 Pre-weigh Hallway,Pre-weigh Hallway,Room Air,40.0,50.0,2025-06-03,2.0,Quasi,Monthly,,(CFU/160L),2025,6,June,154,Summer
